asset_id,feeder_id,substation_id,region_id,asset_type,asset_name,lat,lon,install_year,manufacturer,material,voltage_kv,status,criticality_score,access_difficulty_score,coastal_corrosion_score,flood_exposure_score,cyclone_exposure_score,bushfire_exposure_score
AST-SEQ-REC-000118,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,recloser,RECLOSER Brisbane 000119,-27.440960,152.946404,1965,NOJA Power,sf6,22.0,in_service,39.6,7.4,11.1,0,27.8,0
AST-SEQ-POL-000119,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000120,-27.504437,152.994599,2008,SteelPoleAU,steel,11.0,in_service,66.1,35.8,28.1,15.8,27.2,0
AST-SEQ-POL-000120,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000121,-27.500224,152.991132,1962,Hardwood Co.,steel,33.0,in_service,50.4,30.4,14.0,2.1,0.8,2.5
AST-SEQ-TRA-000121,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,transformer,TRANSFORMER Brisbane 000122,-27.616893,153.055804,2014,Schneider,dry_type,0.4,in_service,77.4,12.3,2.5,7.8,10.2,0
AST-SEQ-SEC-000122,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,sectionaliser,SECTIONALISER Brisbane 000123,-27.451712,152.950493,1996,NOJA Power,air,22.0,in_service,64.1,16.5,0,8.9,7.3,22.7
AST-SEQ-POL-000123,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000124,-27.646434,153.059505,1972,Hardwood Co.,hardwood,22.0,in_service,51.3,8.5,24.1,6.4,0,16.0
AST-SEQ-POL-000124,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000125,-27.500173,153.001375,2008,CompositePoleCo,composite,33.0,in_service,69.0,2.7,0,31.0,0.3,7.8
AST-SEQ-POL-000125,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000126,-27.451290,152.985761,1972,Hardwood Co.,composite,11.0,in_service,54.3,12.1,10.4,4.6,13.7,0.8
AST-SEQ-POL-000126,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000127,-27.491784,152.967986,1991,ConcreteWorks,composite,22.0,in_service,68.2,1.2,19.6,37.6,22.1,19.4
AST-SEQ-POL-000127,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000128,-27.478014,152.975537,1988,ConcreteWorks,steel,33.0,in_service,69.6,0,25.2,7.3,0,7.1
AST-SEQ-POL-000128,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000129,-27.618456,153.113500,2024,ConcreteWorks,concrete,11.0,in_service,68.5,0,21.9,18.9,24.7,7.2
AST-SEQ-POL-000129,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000130,-27.473128,152.992480,1997,CompositePoleCo,composite,22.0,in_service,69.1,2.7,28.7,21.7,0,0
AST-SEQ-POL-000130,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000131,-27.464830,152.979331,1998,CompositePoleCo,hardwood,11.0,in_service,54.5,17.2,14.9,12.4,0,0
AST-SEQ-POL-000131,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000132,-27.625317,153.113372,2018,ConcreteWorks,composite,22.0,in_service,52.9,13.5,5.4,33.4,0,28.7
AST-SEQ-POL-000132,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000133,-27.443204,152.997193,2024,CompositePoleCo,steel,22.0,in_service,61.7,37.0,1.5,12.8,11.3,32.8
AST-SEQ-POL-000133,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000134,-27.477752,152.949724,2007,ConcreteWorks,steel,22.0,in_service,66.4,0,0,16.4,11.6,0.9
AST-SEQ-POL-000134,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000135,-27.508473,153.022480,1994,Hardwood Co.,steel,22.0,in_service,50.8,13.3,0,21.1,20.4,3.6
AST-SEQ-POL-000135,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000136,-27.495717,153.002637,1986,ConcreteWorks,hardwood,11.0,in_service,53.3,7.9,9.2,29.7,6.5,16.9
AST-SEQ-POL-000136,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000137,-27.677863,153.073781,2003,Hardwood Co.,concrete,11.0,in_service,84.7,0,27.7,12.2,2.2,0
AST-SEQ-POL-000137,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000138,-27.486076,152.974454,1987,Hardwood Co.,hardwood,33.0,in_service,61.0,0,14.5,8.7,0,0
AST-SEQ-SEC-000138,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,sectionaliser,SECTIONALISER Brisbane 000139,-27.666682,153.091326,2003,NOJA Power,air,22.0,in_service,51.7,18.4,27.5,5.1,11.1,0
AST-SEQ-POL-000139,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000140,-27.442494,152.995242,1987,Hardwood Co.,steel,22.0,in_service,52.7,0,12.2,8.3,0.1,0
AST-SEQ-POL-000140,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000141,-27.472512,153.019139,2018,CompositePoleCo,concrete,33.0,in_service,57.6,0,5.6,45.4,5.7,0
AST-SEQ-POL-000141,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000142,-27.467340,152.993699,1985,CompositePoleCo,composite,22.0,in_service,53.9,0.6,25.7,26.6,0,0
AST-SEQ-POL-000142,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000143,-27.452917,152.983784,1970,CompositePoleCo,concrete,11.0,in_service,65.9,13.6,19.9,11.4,0,27.8
AST-SEQ-POL-000143,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000144,-27.497513,153.016238,1975,ConcreteWorks,concrete,22.0,in_service,76.4,0,23.4,30.2,0,0
AST-SEQ-POL-000144,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000145,-27.433891,152.982508,2010,Hardwood Co.,concrete,22.0,in_service,49.1,9.0,7.2,41.5,0.9,13.6
AST-SEQ-POL-000145,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000146,-27.502428,153.024371,1995,SteelPoleAU,composite,33.0,in_service,92.7,24.5,0,45.2,0,14.5
AST-SEQ-POL-000146,FDR-SEQ-0003,SS-SEQ-0001,REG-SEQ,pole,POLE Brisbane 000147,-27.504602,152.971323,1963,Hardwood Co.,concrete,33.0,under_monitoring,100,2.0,34.9,26.7,4.4,24.8
AST-SEQ-POL-000147,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000148,-27.991759,153.276140,1986,CompositePoleCo,hardwood,22.0,in_service,57.2,25.6,0.3,1.4,0,27.1
AST-SEQ-POL-000148,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000149,-27.987941,153.303177,2001,CompositePoleCo,hardwood,33.0,planned_replacement,69.5,2.5,10.0,28.9,3.6,24.5
AST-SEQ-POL-000149,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000150,-27.991762,153.276138,2006,CompositePoleCo,steel,11.0,in_service,86.1,32.8,12.7,23.6,0,0.2
AST-SEQ-TRA-000150,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,transformer,TRANSFORMER Gold Coast 000151,-28.017928,153.299789,2024,Wilson Transformer,dry_type,33.0,under_monitoring,54.2,4.4,8.8,23.5,0,31.9
AST-SEQ-REC-000151,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,recloser,RECLOSER Gold Coast 000152,-27.954560,153.306661,1983,G&W Electric,vacuum,11.0,in_service,50.5,33.2,5.6,6.6,1.2,13.2
AST-SEQ-POL-000152,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000153,-28.030337,153.292598,1969,Hardwood Co.,concrete,11.0,in_service,45.2,21.1,31.5,38.7,0,9.5
AST-SEQ-SEC-000153,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,sectionaliser,SECTIONALISER Gold Coast 000154,-28.003593,153.266187,1992,NOJA Power,air,11.0,in_service,40.2,19.3,25.8,27.9,33.1,9.7
AST-SEQ-SEC-000154,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,sectionaliser,SECTIONALISER Gold Coast 000155,-28.037776,153.272086,1989,S&C,vacuum,11.0,in_service,81.9,8.4,0,37.7,0,0
AST-SEQ-SEC-000155,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,sectionaliser,SECTIONALISER Gold Coast 000156,-27.975494,153.279430,2010,S&C,air,11.0,in_service,64.5,18.8,16.4,23.1,0,0
AST-SEQ-POL-000156,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000157,-28.035116,153.277062,2024,Hardwood Co.,steel,11.0,in_service,54.3,27.5,6.8,19.9,21.0,17.8
AST-SEQ-CON-000157,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,conductor_span,CONDUCTOR_SPAN Gold Coast 000158,-28.004387,153.289892,2014,Nexans,aluminium,33.0,planned_replacement,56.9,3.9,9.1,1.2,2.2,0
AST-SEQ-POL-000158,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000159,-27.982753,153.326528,2023,CompositePoleCo,composite,33.0,in_service,78.1,13.9,11.0,26.6,0.4,0
AST-SEQ-POL-000159,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000160,-28.006681,153.308468,2007,Hardwood Co.,composite,11.0,under_monitoring,45.0,24.0,0,4.5,26.1,28.1
AST-SEQ-TRA-000160,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,transformer,TRANSFORMER Gold Coast 000161,-27.975955,153.336946,2021,Schneider,dry_type,66.0,in_service,79.3,16.9,25.1,8.5,16.9,30.3
AST-SEQ-POL-000161,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000162,-28.015311,153.278879,2020,CompositePoleCo,concrete,33.0,in_service,75.7,24.4,0.1,44.3,17.3,22.0
AST-SEQ-TRA-000162,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,transformer,TRANSFORMER Gold Coast 000163,-28.015382,153.285079,2002,Siemens,oil_filled,66.0,in_service,71.7,1.0,0,0,19.8,23.8
AST-SEQ-SWI-000163,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,switch,SWITCH Gold Coast 000164,-27.979666,153.313053,1992,Schneider,air,33.0,under_monitoring,61.0,10.6,0,0,0,1.4
AST-SEQ-POL-000164,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000165,-28.012779,153.322396,2010,CompositePoleCo,concrete,22.0,in_service,53.3,13.1,29.7,29.3,10.0,24.3
AST-SEQ-POL-000165,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000166,-27.969624,153.279850,1997,ConcreteWorks,steel,33.0,under_monitoring,41.6,23.9,0,0,18.1,11.5
AST-SEQ-TRA-000166,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,transformer,TRANSFORMER Gold Coast 000167,-28.032406,153.275590,2001,Siemens,dry_type,11.0,in_service,68.9,24.3,0,1.2,0,2.0
AST-SEQ-POL-000167,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000168,-27.999689,153.262867,2009,SteelPoleAU,hardwood,11.0,in_service,30.8,0,6.3,28.3,5.8,6.3
AST-SEQ-SWI-000168,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,switch,SWITCH Gold Coast 000169,-28.023700,153.279963,2001,ABB,air,33.0,in_service,65.1,18.9,0,39.1,0.9,16.5
AST-SEQ-POL-000169,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000170,-28.014144,153.328657,2018,CompositePoleCo,concrete,11.0,in_service,63.3,16.8,25.5,14.0,0,10.3
AST-SEQ-TRA-000170,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,transformer,TRANSFORMER Gold Coast 000171,-27.972651,153.336653,1977,Wilson Transformer,oil_filled,66.0,in_service,39.1,0,15.2,27.0,4.5,4.4
AST-SEQ-POL-000171,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000172,-27.997463,153.279149,1974,Hardwood Co.,composite,33.0,in_service,51.4,9.5,23.7,15.3,10.1,7.7
AST-SEQ-POL-000172,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000173,-27.980212,153.321491,2018,Hardwood Co.,steel,33.0,in_service,67.9,0,0,23.2,9.0,9.9
AST-SEQ-POL-000173,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000174,-28.021366,153.280032,1987,CompositePoleCo,steel,33.0,in_service,44.3,0,0,15.6,0,0
AST-SEQ-SWI-000174,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,switch,SWITCH Gold Coast 000175,-27.994133,153.317283,2000,ABB,sf6,22.0,in_service,72.1,0.9,0,32.6,0,10.3
AST-SEQ-POL-000175,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000176,-27.999710,153.262826,2018,Hardwood Co.,composite,33.0,in_service,74.3,22.5,8.0,21.0,0,0
AST-SEQ-POL-000176,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000177,-28.012067,153.320267,2016,ConcreteWorks,concrete,33.0,in_service,85.0,8.1,6.9,26.9,0,0
AST-SEQ-POL-000177,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000178,-27.953716,153.300868,1966,Hardwood Co.,composite,33.0,in_service,61.8,19.8,19.6,16.1,0.1,0
AST-SEQ-TRA-000178,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,transformer,TRANSFORMER Gold Coast 000179,-28.028613,153.287543,1971,Wilson Transformer,dry_type,66.0,in_service,60.8,17.2,0,42.7,0.3,0
AST-SEQ-POL-000179,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000180,-27.987749,153.314674,1993,ConcreteWorks,hardwood,22.0,in_service,61.0,25.0,2.0,45.7,12.2,1.7
AST-SEQ-TRA-000180,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,transformer,TRANSFORMER Gold Coast 000181,-28.024444,153.280587,1999,Siemens,dry_type,66.0,in_service,56.4,0,0,6.2,0,11.7
AST-SEQ-POL-000181,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000182,-28.006096,153.303325,1967,CompositePoleCo,steel,33.0,in_service,47.8,19.4,21.7,0,0,2.0
AST-SEQ-CON-000182,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,conductor_span,CONDUCTOR_SPAN Gold Coast 000183,-28.019956,153.330273,2022,Nexans,acsr,66.0,under_monitoring,74.1,10.6,19.4,25.2,14.2,10.0
AST-SEQ-RIN-000183,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,ring_main_unit,RING_MAIN_UNIT Gold Coast 000184,-27.992202,153.319467,1968,Siemens,air,22.0,in_service,71.6,4.7,16.4,38.1,0,22.8
AST-SEQ-POL-000184,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000185,-28.014234,153.312452,1993,Hardwood Co.,steel,22.0,in_service,68.1,0,9.8,24.8,0,0
AST-SEQ-SWI-000185,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,switch,SWITCH Gold Coast 000186,-27.991070,153.293145,1969,Schneider,vacuum,33.0,planned_replacement,55.6,24.2,21.0,42.5,9.1,8.1
AST-SEQ-POL-000186,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000187,-27.996183,153.344541,1972,ConcreteWorks,composite,11.0,in_service,77.7,8.3,26.6,16.2,21.3,0
AST-SEQ-POL-000187,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000188,-28.005476,153.275933,2015,ConcreteWorks,steel,11.0,in_service,54.5,0,15.5,38.7,3.0,29.9
AST-SEQ-POL-000188,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000189,-28.039106,153.328010,1995,ConcreteWorks,steel,11.0,in_service,63.1,24.9,22.4,9.0,17.4,0
AST-SEQ-POL-000189,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000190,-27.981975,153.272525,2003,SteelPoleAU,steel,33.0,in_service,49.3,5.8,0,18.1,13.0,0
AST-SEQ-POL-000190,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000191,-27.977360,153.281023,1978,ConcreteWorks,steel,11.0,in_service,62.9,24.7,0,9.8,4.9,9.0
AST-SEQ-POL-000191,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000192,-28.004568,153.289855,1988,Hardwood Co.,composite,22.0,in_service,59.6,10.3,6.4,47.5,0,13.7
AST-SEQ-POL-000192,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000193,-28.011182,153.306357,1997,CompositePoleCo,steel,22.0,in_service,70.4,32.9,9.1,6.1,23.1,28.8
AST-SEQ-POL-000193,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,pole,POLE Gold Coast 000194,-28.007406,153.336968,2013,ConcreteWorks,hardwood,22.0,in_service,72.3,18.9,15.7,0,0,10.9
AST-SEQ-CON-000194,FDR-SEQ-0004,SS-SEQ-0002,REG-SEQ,conductor_span,CONDUCTOR_SPAN Gold Coast 000195,-28.026688,153.338777,2001,Prysmian,covered_conductor,66.0,in_service,90.2,17.8,29.6,28.5,12.4,22.1
AST-SEQ-POL-000195,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000196,-26.595563,152.936704,1976,Hardwood Co.,concrete,33.0,planned_replacement,56.1,13.8,12.9,19.1,2.7,21.5
AST-SEQ-TRA-000196,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,transformer,TRANSFORMER Sunshine Coast 000197,-26.589377,152.905019,1997,Wilson Transformer,dry_type,0.4,in_service,71.7,0,12.3,55.6,0,11.5
AST-SEQ-POL-000197,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000198,-26.619927,152.950283,2013,CompositePoleCo,composite,11.0,planned_replacement,48.0,12.3,0,10.7,6.7,0
AST-SEQ-POL-000198,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000199,-26.634359,152.916575,1986,ConcreteWorks,concrete,11.0,in_service,59.7,16.0,0,33.8,1.7,0
AST-SEQ-POL-000199,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000200,-26.631675,152.965812,1984,CompositePoleCo,concrete,22.0,in_service,63.5,25.7,15.2,16.1,4.2,0
AST-SEQ-POL-000200,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000201,-26.596035,152.936405,1969,SteelPoleAU,hardwood,11.0,in_service,22.4,23.0,3.0,18.9,0,9.7
AST-SEQ-RIN-000201,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,ring_main_unit,RING_MAIN_UNIT Sunshine Coast 000202,-26.642648,152.892471,1987,Siemens,sf6,22.0,in_service,78.5,14.0,0,35.4,17.7,10.1
AST-SEQ-POL-000202,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000203,-26.589639,152.926615,1962,SteelPoleAU,concrete,11.0,in_service,44.0,0,0,12.9,0,4.4
AST-SEQ-TRA-000203,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,transformer,TRANSFORMER Sunshine Coast 000204,-26.660204,152.942120,1985,Wilson Transformer,dry_type,22.0,in_service,68.9,15.5,28.1,17.2,13.8,0
AST-SEQ-TRA-000204,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,transformer,TRANSFORMER Sunshine Coast 000205,-26.630655,152.953842,2013,Siemens,oil_filled,33.0,planned_replacement,52.4,0,22.5,7.7,0,4.9
AST-SEQ-POL-000205,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000206,-26.625842,152.946474,1965,CompositePoleCo,concrete,11.0,decommissioned,72.8,12.9,0,23.9,0,21.3
AST-SEQ-POL-000206,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000207,-26.623121,152.915517,2023,ConcreteWorks,concrete,33.0,in_service,80.0,7.5,0,34.9,7.4,0
AST-SEQ-TRA-000207,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,transformer,TRANSFORMER Sunshine Coast 000208,-26.654318,152.937770,1988,ABB,dry_type,22.0,in_service,39.8,21.1,0,38.8,0.3,0
AST-SEQ-POL-000208,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000209,-26.635665,152.911105,1988,ConcreteWorks,concrete,22.0,in_service,66.5,29.9,8.0,30.6,4.1,0
AST-SEQ-POL-000209,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000210,-26.639931,152.894416,1995,Hardwood Co.,hardwood,22.0,under_monitoring,58.8,25.7,0,0,1.2,17.3
AST-SEQ-TRA-000210,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,transformer,TRANSFORMER Sunshine Coast 000211,-26.629310,152.976719,2017,Schneider,dry_type,22.0,in_service,71.4,31.2,4.9,35.0,26.3,3.4
AST-SEQ-POL-000211,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000212,-26.645260,152.940608,1996,CompositePoleCo,composite,33.0,in_service,80.0,28.9,17.2,26.4,0,11.8
AST-SEQ-POL-000212,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000213,-26.664249,152.954228,2021,SteelPoleAU,steel,33.0,in_service,73.9,13.1,12.6,2.0,10.1,0
AST-SEQ-TRA-000213,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,transformer,TRANSFORMER Sunshine Coast 000214,-26.620557,152.932632,1976,ABB,dry_type,33.0,in_service,58.0,38.8,9.8,0,12.5,0
AST-SEQ-POL-000214,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000215,-26.662076,152.953486,1969,SteelPoleAU,steel,22.0,in_service,65.5,34.5,8.1,22.6,21.5,12.8
AST-SEQ-POL-000215,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000216,-26.624342,152.910024,1962,ConcreteWorks,steel,11.0,in_service,50.0,18.0,22.1,0,0,13.1
AST-SEQ-POL-000216,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000217,-26.639068,152.941933,1973,CompositePoleCo,concrete,22.0,in_service,41.6,35.6,24.2,36.6,5.2,31.5
AST-SEQ-POL-000217,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000218,-26.640629,152.893957,1992,CompositePoleCo,steel,11.0,in_service,51.3,20.0,3.8,0,0,5.3
AST-SEQ-RIN-000218,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,ring_main_unit,RING_MAIN_UNIT Sunshine Coast 000219,-26.628755,152.959267,2002,Schneider,air,11.0,in_service,44.3,13.4,0,12.9,6.6,44.3
AST-SEQ-POL-000219,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000220,-26.635001,152.916555,1967,Hardwood Co.,composite,22.0,in_service,87.5,1.5,0,0,12.2,14.7
AST-SEQ-POL-000220,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000221,-26.588908,152.952466,1986,ConcreteWorks,composite,33.0,in_service,47.0,9.2,2.2,2.7,0,3.2
AST-SEQ-POL-000221,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000222,-26.615592,152.929800,1972,ConcreteWorks,hardwood,33.0,in_service,60.0,4.9,0,16.0,7.7,0
AST-SEQ-POL-000222,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000223,-26.649996,152.960004,2004,ConcreteWorks,steel,11.0,in_service,76.1,0,0,13.9,0,25.5
AST-SEQ-SEC-000223,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,sectionaliser,SECTIONALISER Sunshine Coast 000224,-26.596247,152.891503,1968,NOJA Power,air,11.0,in_service,62.5,22.9,17.6,2.4,0,4.0
AST-SEQ-POL-000224,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000225,-26.602583,152.903221,2021,SteelPoleAU,hardwood,22.0,planned_replacement,56.3,25.4,0,8.2,0,14.3
AST-SEQ-POL-000225,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000226,-26.596095,152.924289,1966,Hardwood Co.,concrete,22.0,in_service,79.9,0,0.1,26.1,0,0
AST-SEQ-POL-000226,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000227,-26.592963,152.911738,1991,Hardwood Co.,steel,33.0,in_service,50.8,6.2,0,27.4,32.4,49.7
AST-SEQ-POL-000227,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000228,-26.619912,152.922921,1989,ConcreteWorks,composite,33.0,in_service,49.7,16.6,10.1,0,4.1,43.2
AST-SEQ-POL-000228,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000229,-26.588360,152.916317,1962,ConcreteWorks,composite,22.0,in_service,44.8,16.6,11.5,0,18.8,0
AST-SEQ-POL-000229,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000230,-26.619728,152.904924,1985,ConcreteWorks,concrete,22.0,in_service,55.7,10.7,0,12.2,6.1,13.0
AST-SEQ-SWI-000230,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,switch,SWITCH Sunshine Coast 000231,-26.601208,152.972555,2000,ABB,air,11.0,in_service,73.9,26.3,0,36.5,16.1,1.5
AST-SEQ-TRA-000231,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,transformer,TRANSFORMER Sunshine Coast 000232,-26.590256,152.927047,2021,Schneider,oil_filled,66.0,in_service,75.0,1.8,0,36.4,0,26.7
AST-SEQ-POL-000232,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000233,-26.664161,152.910978,1976,CompositePoleCo,steel,11.0,in_service,61.9,29.2,0,33.6,4.5,0
AST-SEQ-POL-000233,FDR-SEQ-0005,SS-SEQ-0001,REG-SEQ,pole,POLE Sunshine Coast 000234,-26.618970,152.904339,1993,ConcreteWorks,steel,11.0,in_service,55.7,26.1,0,18.4,3.5,22.3
